Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Lola,47.61324705,-122.339874,Breakfast Spot,Food,Lola,3
Hatch Covers,47.6039,-122.33083300000001,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
illumine,47.603867,-122.33055,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Killer Whale (Totem),47.600533,-122.33311699999999,Planet Java,47.60093128,-122.3352922,Breakfast Spot,Food,Planet Java,3
Listening,47.60445,-122.33021699999999,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Pergola,47.601883,-122.3341,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Pergola,47.601883,-122.3341,Planet Java,47.60093128,-122.3352922,Breakfast Spot,Food,Planet Java,3
Points of View,47.603983,-122.329167,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Points of View,47.603983,-122.329167,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Prefontaine Fountain,47.601783000000005,-122.3308,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Sadako and the Thousand Paper Cranes,47.655583,-122.31865,Portage Bay Cafe,47.65756951,-122.31775649999999,Breakfast Spot,Food,Portage Bay Cafe,2
Seattle Totem Pole,47.6021,-122.33406699999999,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Seattle Totem Pole,47.6021,-122.33406699999999,Planet Java,47.60093128,-122.3352922,Breakfast Spot,Food,Planet Java,3
Sun and Raven (Totem),47.600516999999996,-122.333133,Planet Java,47.60093128,-122.3352922,Breakfast Spot,Food,Planet Java,3
Transition,47.60475,-122.33033300000001,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Tsonqua (Totem),47.600617,-122.33338300000001,Planet Java,47.60093128,-122.3352922,Breakfast Spot,Food,Planet Java,3
Untitled ,47.618733,-122.347917,Tilikum Place Café,47.61802974,-122.34768940000001,Breakfast Spot,Food,Tilikum Place Café,3
Water Works,47.60232,-122.33243,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Wings,47.603983,-122.329167,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
Wisteria Mural,47.6593,-122.319167,Portage Bay Cafe,47.65756951,-122.31775649999999,Breakfast Spot,Food,Portage Bay Cafe,2
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,Food,Biscuit B*tch,3
.01 - Beacon Hill Discovery; .02 - Ravens Bill Downspouts,47.577833,-122.31126699999999,Perihelion Brewery,47.57848696,-122.311889,Brewery,Retail,Perihelion Brewery,1
Angie's Umbrella,47.611333,-122.345417,Cloudburst Brewing,47.61156494,-122.3452119,Brewery,Retail,Cloudburst Brewing,3
Ballard Gateway,47.664986,-122.37613600000002,Peddler Brewing Company,47.66375715,-122.37705749999999,Brewery,Retail,Peddler Brewing Company,2
Ballard Gateway,47.664986,-122.37613600000002,Reuben's Brews,47.665397999999996,-122.37326999999999,Brewery,Retail,Reuben's Brews,2
Ballard Gateway,47.664986,-122.37613600000002,Lagunitas Seattle Taproom & Beer Sanctuary,47.664547999999996,-122.37805700000001,Brewery,Retail,Lagunitas Seattle Taproom & Beer Sanctuary,2
Ballard Sculpture Garden,47.66285,-122.3645,The Brewtap at Reuben’s Brews,47.662411999999996,-122.36664099999999,Brewery,Retail,The Brewtap at Reuben’s Brews,2
Common Ground,47.518917,-122.284567,Pinkerton Brew House,47.519898,-122.285669,Brewery,Retail,Pinkerton Brew House,1
DNA Wave Wall,47.631717,-122.37745,Holy Mountain Brewing Company,47.63079466,-122.3745973,Brewery,Retail,Holy Mountain Brewing Company,3
Farmer's Pole,47.61,-122.343783,Cloudburst Brewing,47.61156494,-122.3452119,Brewery,Retail,Cloudburst Brewing,3
Forms of Power,47.661483000000004,-122.36463300000001,Bad Jimmy's Brewing Co.,47.66007795,-122.3655533,Brewery,Retail,Bad Jimmy's Brewing Co.,2
Forms of Power,47.661483000000004,-122.36463300000001,The Brewtap at Reuben’s Brews,47.662411999999996,-122.36664099999999,Brewery,Retail,The Brewtap at Reuben’s Brews,2
Ross Creek,47.652516999999996,-122.3594,Fremont Mischief Distillery,47.65149326,-122.35647379999999,Brewery,Retail,Fremont Mischief Distillery,2
Seattle Scatter Piece,47.632467,-122.37565,Holy Mountain Brewing Company,47.63079466,-122.3745973,Brewery,Retail,Holy Mountain Brewing Company,3
The Unified Playing Field Theory,47.528166999999996,-122.32305,Burdick Brewery,47.530318,-122.32326100000002,Brewery,Retail,Burdick Brewery,1
Untitled Fence,47.610116999999995,-122.344117,Cloudburst Brewing,47.61156494,-122.3452119,Brewery,Retail,Cloudburst Brewing,3
Untitled Totem Pole,47.61015,-122.34411999999999,Cloudburst Brewing,47.61156494,-122.3452119,Brewery,Retail,Cloudburst Brewing,3
Whale's Tail,47.579383,-122.40715,West Seattle Brewing Co.,47.58040898,-122.40688829999999,Brewery,Retail,West Seattle Brewing Co.,0
Wisteria Mural,47.6593,-122.319167,Floating Bridge Brewing,47.6614564,-122.3198023,Brewery,Retail,Floating Bridge Brewing,2
Activity in Growth,47.60665,-122.3327,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Astronomy by Day (and Other Oxymorons),47.6065,-122.33311699999999,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
"Babe, The Phoenix Fairy, and The Magic Grove",47.6065,-122.33311699999999,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Braincast,47.6065,-122.33311699999999,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Fountain of Wisdom,47.6065,-122.33312,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
LEW Floor,47.6065,-122.33311699999999,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Making Visible the Invisible,47.6065,-122.33311699999999,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Naramore Fountain,47.608331,-122.3317,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Sculptural Screen,47.606167,-122.333483,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Skytones,47.60885,-122.336367,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Untitled Mural,47.606167,-122.335017,Luly Yang Couture,47.60804147,-122.33437190000001,Bridal Shop,Retail,Luly Yang Couture,3
Sand Dragon,47.596917,-122.323517,Young Tea,47.59736621,-122.32596159999999,Bubble Tea Shop,Food,Young Tea,3
Sasquatch Pushing over A House,47.664333,-122.3197,Timeless Tea,47.665096000000005,-122.317227,Bubble Tea Shop,Food,Timeless Tea,2
Waterfront Fountain,47.617983,-122.31946699999999,atulea,47.616909,-122.317307,Bubble Tea Shop,Food,atulea,3
Alki / Duwamish Culture Trail,47.58215,-122.403517,Blue Moon Burgers Alki,47.580863,-122.40551200000002,Burger Joint,Food,Blue Moon Burgers Alki,0
Bronze Imbeds,47.58215,-122.403517,Blue Moon Burgers Alki,47.580863,-122.40551200000002,Burger Joint,Food,Blue Moon Burgers Alki,0
"Collections  Objects, Experiences, Memories",47.719547,-122.29786100000001,Dick's Drive-In,47.71822494,-122.2967763,Burger Joint,Food,Dick's Drive-In,2
Dreamboats,47.640183,-122.32596699999999,Otter Bar & Burger,47.64193579999999,-122.3260176,Burger Joint,Food,Otter Bar & Burger,3
Forms of Power,47.661483000000004,-122.36463300000001,Giddy Up Burgers & Greens,47.66214295,-122.3678233,Burger Joint,Food,Giddy Up Burgers & Greens,2
Homage to Hokusai,47.6814,-122.32695,Lunchbox Laboratory,47.68042226,-122.32565359999998,Burger Joint,Food,Lunchbox Laboratory,2
Lake City Gateway,47.719120000000004,-122.29557,Dick's Drive-In,47.71822494,-122.2967763,Burger Joint,Food,Dick's Drive-In,2
Light Bulb Bench,47.700383,-122.34183300000001,Burgermaster,47.70123282,-122.34430559999998,Burger Joint,Food,Burgermaster,2
Pavers,47.58215,-122.403517,Blue Moon Burgers Alki,47.580863,-122.40551200000002,Burger Joint,Food,Blue Moon Burgers Alki,0
Portal,47.680316999999995,-122.328433,Teddy's Bigger Burgers - Greenlake,47.67882695,-122.3264523,Burger Joint,Food,Teddy's Bigger Burgers - Greenlake,2
Seattle Scatter Piece,47.73215,-122.34856699999999,Kidd Valley - Bitter Lake,47.73255704,-122.345529,Burger Joint,Food,Kidd Valley - Bitter Lake,2
Seven Figures,47.680417,-122.3281,Teddy's Bigger Burgers - Greenlake,47.67882695,-122.3264523,Burger Joint,Food,Teddy's Bigger Burgers - Greenlake,2
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Great State Burger,47.60638603,-122.33482509999999,Burger Joint,Food,Great State Burger,3
Untitled,47.668517,-122.386067,8oz Burger & Co.,47.66860137,-122.3881923,Burger Joint,Food,8oz Burger & Co.,2
Untitled,47.719561,-122.297836,Dick's Drive-In,47.71822494,-122.2967763,Burger Joint,Food,Dick's Drive-In,2
Waterfront Fountain,47.617983,-122.31946699999999,Dick's Drive-In,47.61932651,-122.32107579999999,Burger Joint,Food,Dick's Drive-In,3
Longfellow Creek Legacy Trail Way Finding Signs,47.519767,-122.36848300000001,Taco Del Mar - Westwood,47.52134214,-122.3670896,Burrito Place,Food,Taco Del Mar - Westwood,0
.01 - Beacon Hill Discovery; .02 - Ravens Bill Downspouts,47.577833,-122.31126699999999,Fresh Flours Bakery & Cafe,47.57870264,-122.311427,Cafe,Food,Fresh Flours Bakery & Cafe,1
112 Wristwatches,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
112 Wristwatches,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
4 (Where shall I go ahead?),47.599317,-122.330183,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food,Hood Famous Cafe + Bar,3
Blue Glass Passage,47.602517,-122.32846699999999,Caffe Vita,47.60091883,-122.3293074,Cafe,Food,Caffe Vita,3
Blue Glass Passage,47.602517,-122.32846699999999,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food,Hood Famous Cafe + Bar,3
Codes & Protocol,47.604317,-122.3296,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Codes & Protocol,47.60432,-122.3296,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Codes & Protocol,47.604566999999996,-122.3292,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Codes & Protocol,47.60475,-122.329917,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
"Collections  Objects, Experiences, Memories",47.719547,-122.29786100000001,Kaffeeklatsch,47.71990931,-122.2949336,Cafe,Food,Kaffeeklatsch,2
Common Ground,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Common Ground,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Continuum,47.602517,-122.32846699999999,Caffe Vita,47.60091883,-122.3293074,Cafe,Food,Caffe Vita,3
Continuum,47.602517,-122.32846699999999,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Evolving Wing and the Gravity of Presence,47.602517,-122.32846699999999,Caffe Vita,47.60091883,-122.3293074,Cafe,Food,Caffe Vita,3
Evolving Wing and the Gravity of Presence,47.602517,-122.32846699999999,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Firefighter Silhouettes,47.6652,-122.316833,Jake's Coffee,47.66316938,-122.3157357,Cafe,Food,Jake's Coffee,2
Hatch Covers,47.6039,-122.33083300000001,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
"Heaven, Man, Earth",47.598983000000004,-122.32518300000001,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food,Hood Famous Cafe + Bar,3
illumine,47.603867,-122.33055,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Lake City Gateway,47.719120000000004,-122.29557,Kaffeeklatsch,47.71990931,-122.2949336,Cafe,Food,Kaffeeklatsch,2
Listening,47.60445,-122.33021699999999,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Luminaire,47.677966999999995,-122.290667,Grateful Bread Baking Company & Cafe,47.67949626,-122.29050359999998,Cafe,Food,Grateful Bread Baking Company & Cafe,2
Mcgilvra's Farm,47.635467,-122.27791699999999,Madison Kitchen,47.63534668,-122.2788193,Cafe,Food,Madison Kitchen,3
Morphauna,47.671267,-122.3532,Fresh Flours,47.67315635,-122.3544621,Cafe,Food,Fresh Flours,2
Neighbors,47.615117,-122.31701699999999,Cafe Pettirosso,47.61399086,-122.3180926,Cafe,Food,Cafe Pettirosso,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Points of View,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Points of View,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Points of View,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Points of View,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Quintet in D,47.633717,-122.36278300000001,Queen Bee Cafe,47.63229921,-122.36022150000001,Cafe,Food,Queen Bee Cafe,3
Return,47.602517,-122.32846699999999,Caffe Vita,47.60091883,-122.3293074,Cafe,Food,Caffe Vita,3
Return,47.602517,-122.32846699999999,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
Signs of Life,47.6851,-122.33758300000001,Urban Bakery,47.68554763,-122.33669809999999,Cafe,Food,Urban Bakery,2
Spur Line,47.6323,-122.34053300000001,Lakeview Deli,47.63260451,-122.3410425,Cafe,Food,Lakeview Deli,3
Transition,47.60475,-122.33033300000001,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Untitled,47.598766999999995,-122.32525,Hood Famous Cafe + Bar,47.59800674,-122.3277672,Cafe,Food,Hood Famous Cafe + Bar,3
Untitled,47.621783,-122.33238300000001,Juicy Cafe,47.62236077,-122.3343149,Cafe,Food,Juicy Cafe,3
Untitled,47.621783,-122.33238300000001,Cafe Hagen,47.620852,-122.33146699999999,Cafe,Food,Cafe Hagen,3
Untitled,47.719561,-122.297836,Kaffeeklatsch,47.71990931,-122.2949336,Cafe,Food,Kaffeeklatsch,2
Wings,47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
Wings,47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Juicy Cafe,47.60432935,-122.3309582,Cafe,Food,Juicy Cafe,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Flame Catering Cafe,47.60221243,-122.3308195,Cafe,Food,Flame Catering Cafe,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Barbet,47.62425,-122.35233000000001,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Dreaming in Color,47.623883,-122.351133,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Encircled Stream,47.623833000000005,-122.35196699999999,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Fountain Of Creation,47.6229,-122.35375,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Fountain of Seseragi,47.62335,-122.35247,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Fu,47.624417,-122.351467,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Kobe Bell,47.62345,-122.35211699999999,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Play Ray Plaza,47.622433,-122.35518300000001,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Pool,47.623067,-122.35286699999999,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
The Lang Fountain,47.62405,-122.35215,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
Untitled,47.623567,-122.35205,Panda Photo Lab,47.6242466,-122.354408,Camera Store,Retail,Panda Photo Lab,3
American Youth and Freedom,47.530217,-122.393317,YMCA Outdoor Summer Camp,47.529672,-122.393225,Campground,Recreation,YMCA Outdoor Summer Camp,0
Salmon Waves,47.66468,-122.3975,Hiram M. Chittenden Locks,47.66589302,-122.39704209999998,Canal Lock,Recreation,Hiram M. Chittenden Locks,2
4 (Where shall I go ahead?),47.599317,-122.330183,Intrigue Chocolates,47.59918708,-122.332567,Candy Store,Retail,Intrigue Chocolates,3
Waterfront Fountain,47.617983,-122.31946699999999,Rocket Fizz,47.61954372,-122.3209998,Candy Store,Retail,Rocket Fizz,3
A Place Called Home,47.560033000000004,-122.2869,Island Soul Caribbean Bar and Cuisine,47.55813902,-122.2852937,Caribbean Restaurant,Food,Island Soul Caribbean Bar and Cuisine,1
Beckoning Cistern,47.61485,-122.35013300000001,Jerk Shack,47.61502821,-122.34903700000001,Caribbean Restaurant,Food,Jerk Shack,3
