Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Moon Gates,47.620033,-122.34891699999999,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Moses,47.6208,-122.348933,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Playform,47.632183000000005,-122.31323300000001,Volunteer Park Playground,47.63211943,-122.3133919,Playground,Recreation,Volunteer Park Playground,3
Seattle Center Totem,47.620767,-122.35133300000001,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Sundial,47.645267,-122.33635,Gas Works Park Playground,47.645916,-122.33331000000001,Playground,Recreation,Gas Works Park Playground,3
The Peaceable Kingdom,47.612783,-122.290217,Madrona Playground,47.61104375,-122.290079,Playground,Recreation,Madrona Playground,3
Twine and Branch,47.62135,-122.35206699999999,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Volumetric Space Frame,47.6295,-122.35995,Bayview-Kinnear Park,47.62797614,-122.35901820000001,Playground,Recreation,Bayview-Kinnear Park,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Playground,47.63211943,-122.3133919,Playground,Recreation,Volunteer Park Playground,3
Acrobat Constellation,47.622083,-122.352833,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Barbet,47.62425,-122.35233000000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Biography of a Branch,47.6212,-122.35173300000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Chief Seattle,47.618417,-122.347417,Tilikum Place,47.61813043,-122.3476162,Plaza,Recreation,Tilikum Place,3
Circus Ring Plaza,47.621,-122.35088300000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Dreaming in Color,47.623883,-122.351133,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Encircled Stream,47.623833000000005,-122.35196699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Fountain Of Creation,47.6229,-122.35375,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Fountain of Seseragi,47.62335,-122.35247,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Fu,47.624417,-122.351467,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Human Forms in Balance,47.622083,-122.350867,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Hydraulis,47.622133000000005,-122.35335,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
In the Event,47.6221,-122.35477,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Kobe Bell,47.62345,-122.35211699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Migrare,47.621767,-122.3515,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
My Testimony in Stone,47.6015,-122.30441699999999,The Bread District,47.59969503,-122.30516340000001,Plaza,Recreation,The Bread District,3
Neototems,47.62235,-122.35255,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Neototems Children's Garden,47.620166999999995,-122.3517,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Pool,47.623067,-122.35286699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Seattle Center Totem,47.620767,-122.35133300000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
The Lang Fountain,47.62405,-122.35215,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Tree Bench,47.601517,-122.3071,The Bread District,47.59969503,-122.30516340000001,Plaza,Recreation,The Bread District,3
Twine and Branch,47.62135,-122.35206699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Untitled,47.623567,-122.35205,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Gyrojack,47.614533,-122.3448,FOB Poke Bar,47.613828999999996,-122.34380900000001,Poke Place,Food,FOB Poke Bar,3
"Heaven, Man, Earth",47.598983000000004,-122.32518300000001,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Sand Dragon,47.596917,-122.323517,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Three Dogs,47.614483,-122.3449,FOB Poke Bar,47.613828999999996,-122.34380900000001,Poke Place,Food,FOB Poke Bar,3
Untitled,47.598766999999995,-122.32525,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Untitled (Kiosk),47.615617,-122.34458300000001,FOB Poke Bar,47.613828999999996,-122.34380900000001,Poke Place,Food,FOB Poke Bar,3
Dr. Jose P. Rizal,47.591833,-122.3175,Harwood Pool,47.591252000000004,-122.318129,Pool,Recreation,Harwood Pool,3
East is West,47.59205,-122.31741699999999,Harwood Pool,47.591252000000004,-122.318129,Pool,Recreation,Harwood Pool,3
Homage in Green,47.63205,-122.3157,Volunteer Park Wading Pool,47.63200809,-122.31399259999999,Pool,Recreation,Volunteer Park Wading Pool,3
Playform,47.632183000000005,-122.31323300000001,Volunteer Park Wading Pool,47.63200809,-122.31399259999999,Pool,Recreation,Volunteer Park Wading Pool,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Wading Pool,47.63200809,-122.31399259999999,Pool,Recreation,Volunteer Park Wading Pool,3
Acrobat Constellation,47.622083,-122.352833,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Fountain Of Creation,47.6229,-122.35375,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Fountain of Seseragi,47.62335,-122.35247,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Hydraulis,47.622133000000005,-122.35335,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
In the Event,47.6221,-122.35477,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Neototems,47.62235,-122.35255,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Play Ray Plaza,47.622433,-122.35518300000001,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Pool,47.623067,-122.35286699999999,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Chief Seattle,47.618417,-122.347417,Petra Mediterranean Bistro,47.6166841,-122.34653109999999,Restaurant,Food,Petra Mediterranean Bistro,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,G.H. Pasta Co.,47.61673851,-122.34227609999999,Restaurant,Food,G.H. Pasta Co.,3
Untitled (Kiosk),47.615617,-122.34458300000001,G.H. Pasta Co.,47.61673851,-122.34227609999999,Restaurant,Food,G.H. Pasta Co.,3
Untitled (Kiosk),47.615617,-122.34458300000001,Petra Mediterranean Bistro,47.6166841,-122.34653109999999,Restaurant,Food,Petra Mediterranean Bistro,3
Copper,47.5822,-122.3236,M.O.B. Studios,47.580134,-122.324698,Rock Club,Recreation,M.O.B. Studios,3
Gyrojack,47.614533,-122.3448,The Crocodile,47.61341171,-122.34434040000001,Rock Club,Recreation,The Crocodile,3
Three Dogs,47.614483,-122.3449,The Crocodile,47.61341171,-122.34434040000001,Rock Club,Recreation,The Crocodile,3
Angie's Umbrella,47.611333,-122.345417,Gary Manuel Studio,47.61199586,-122.34532220000001,Salon / Barbershop,Service,Gary Manuel Studio,3
Children's Art Tiles,47.6109,-122.3369,Gene Juarez Salon & Spa,47.61232932,-122.33482009999999,Salon / Barbershop,Service,Gene Juarez Salon & Spa,3
Contour,47.623083,-122.322217,Scream Salon,47.62100039999999,-122.3214418,Salon / Barbershop,Service,Scream Salon,3
Dancer's Series: Steps,47.622966999999996,-122.32083300000001,Scream Salon,47.62100039999999,-122.3214418,Salon / Barbershop,Service,Scream Salon,3
Skylight Aperture Sundial,47.64045,-122.3024,Salon Blast,47.639765000000004,-122.30171399999999,Salon / Barbershop,Service,Salon Blast,3
The Itinerant,47.622033,-122.320683,Scream Salon,47.62100039999999,-122.3214418,Salon / Barbershop,Service,Scream Salon,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Gene Juarez Salon & Spa,47.61232932,-122.33482009999999,Salon / Barbershop,Service,Gene Juarez Salon & Spa,3
Anawog,47.601067,-122.331617,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Bear (Totem),47.600733,-122.33325,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Chief Seattle Fountain,47.602017,-122.33395,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Cornerstone,47.607966999999995,-122.32926699999999,George's Sausage & Delicatessen,47.60852707,-122.32701409999999,Sandwich Place,Food,George's Sausage & Delicatessen,3
Day/Night,47.601983000000004,-122.33395,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Dreamboats,47.640183,-122.32596699999999,Mammoth,47.64220907,-122.32603030000001,Sandwich Place,Food,Mammoth,3
Dreamboats,47.640183,-122.32596699999999,Terry's 14 Carrot Cafe,47.63992311,-122.3260258,Sandwich Place,Food,Terry's 14 Carrot Cafe,3
Fortson Square  ,47.601116999999995,-122.3317,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Killer Whale (Totem),47.600533,-122.33311699999999,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Pergola,47.601883,-122.3341,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Prefontaine Fountain,47.601783000000005,-122.3308,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Seattle Totem Pole,47.6021,-122.33406699999999,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Spur Line,47.6323,-122.34053300000001,SUBWAY,47.63399258,-122.3404027,Sandwich Place,Food,SUBWAY,3
Street Treatment,47.617967,-122.35443300000001,SUBWAY,47.61624189,-122.35299669999999,Sandwich Place,Food,SUBWAY,3
Sun and Raven (Totem),47.600516999999996,-122.333133,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Tsonqua (Totem),47.600617,-122.33338300000001,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Water Works,47.60232,-122.33243,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
112 Wristwatches,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Biography of a Branch,47.6212,-122.35173300000001,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Black Lightning,47.620367,-122.3483,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Water Tower,47.62901928,-122.3146301,Scenic Lookout,Recreation,Volunteer Park Water Tower,3
Circus Ring Plaza,47.621,-122.35088300000001,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Codes & Protocol,47.604317,-122.3296,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Codes & Protocol,47.60432,-122.3296,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Codes & Protocol,47.604566999999996,-122.3292,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Codes & Protocol,47.60475,-122.329917,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Common Ground,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Cornerstones,47.632166999999995,-122.32625,Eastlake Floating Walkway,47.63141776,-122.3275485,Scenic Lookout,Recreation,Eastlake Floating Walkway,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Human Forms in Balance,47.622083,-122.350867,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Water Tower,47.62901928,-122.3146301,Scenic Lookout,Recreation,Volunteer Park Water Tower,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Listening,47.60445,-122.33021699999999,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Migrare,47.621767,-122.3515,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Moon Gates,47.620033,-122.34891699999999,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Moses,47.6208,-122.348933,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Neototems Children's Garden,47.620166999999995,-122.3517,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Olympic Iliad,47.6193,-122.3501,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Points of View,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Points of View,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Seattle Center Totem,47.620767,-122.35133300000001,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Transition,47.60475,-122.33033300000001,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Untitled,47.629616999999996,-122.36673300000001,"Highland. Drive, The Old Queen Anne Hill",47.63098878,-122.36684209999999,Scenic Lookout,Recreation,"Highland. Drive, The Old Queen Anne Hill",3
Untitled ,47.618733,-122.347917,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Untitled Cor-Ten Steel Sculpture,47.634333000000005,-122.31233300000001,Louisa Boren Lookout,47.63453941,-122.3125331,Scenic Lookout,Recreation,Louisa Boren Lookout,3
Wings,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Biography of a Branch,47.6212,-122.35173300000001,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Moon Gates,47.620033,-122.34891699999999,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Neototems Children's Garden,47.620166999999995,-122.3517,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Olympic Iliad,47.6193,-122.3501,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Seattle Center Totem,47.620767,-122.35133300000001,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Second Avenue Additions,47.61805,-122.35205,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Twine and Branch,47.62135,-122.35206699999999,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Biography of a Branch,47.6212,-122.35173300000001,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Black Lightning,47.620367,-122.3483,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Black Sun,47.629917,-122.31516699999999,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
Circus Ring Plaza,47.621,-122.35088300000001,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Homage in Green,47.63205,-122.3157,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
Judge Thomas Burke,47.629283,-122.31525,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
Migrare,47.621767,-122.3515,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Moon Gates,47.620033,-122.34891699999999,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Moses,47.6208,-122.348933,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Neototems Children's Garden,47.620166999999995,-122.3517,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Olympic Iliad,47.6193,-122.3501,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Seattle Center Totem,47.620767,-122.35133300000001,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Second Avenue Additions,47.61805,-122.35205,Paccar Pavillion At Olympic Sculpture Park,47.61622599,-122.3538375,Sculpture Garden,Recreation,Paccar Pavillion At Olympic Sculpture Park,3
Street Treatment,47.617967,-122.35443300000001,Olympic Sculpture Park,47.61636542,-122.35478130000001,Sculpture Garden,Recreation,Olympic Sculpture Park,3
Street Treatment,47.617967,-122.35443300000001,Paccar Pavillion At Olympic Sculpture Park,47.61622599,-122.3538375,Sculpture Garden,Recreation,Paccar Pavillion At Olympic Sculpture Park,3
Street Treatment,47.617967,-122.35443300000001,Neukom Vivarium,47.61581546,-122.35432109999999,Sculpture Garden,Recreation,Neukom Vivarium,3
Twine and Branch,47.62135,-122.35206699999999,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Untitled ,47.618733,-122.347917,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
William H. Seward,47.6319,-122.31571699999999,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
4 (Where shall I go ahead?),47.599317,-122.330183,Taylor Shellfish Oyster Bar,47.59873691,-122.3327459,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar,3
Acrobat Constellation,47.622083,-122.352833,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Barbet,47.62425,-122.35233000000001,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Beyond The Reef,47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Breaching Orca,47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Dreaming in Color,47.623883,-122.351133,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Encircled Stream,47.623833000000005,-122.35196699999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Farmer's Pole,47.61,-122.343783,Pike Place Chowder,47.60942424,-122.34115259999999,Seafood Restaurant,Food,Pike Place Chowder,3
Fountain Of Creation,47.6229,-122.35375,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Fountain of Seseragi,47.62335,-122.35247,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Fu,47.624417,-122.351467,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Hydraulis,47.622133000000005,-122.35335,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
In the Event,47.6221,-122.35477,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Ivar's Fish Bar,47.60394816,-122.3387111,Seafood Restaurant,Food,Ivar's Fish Bar,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Elliott's Oyster House,47.60524932,-122.34050800000001,Seafood Restaurant,Food,Elliott's Oyster House,3
Kobe Bell,47.62345,-122.35211699999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Marine-Life Paintings,47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Neototems,47.62235,-122.35255,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Play Ray Plaza,47.622433,-122.35518300000001,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Pool,47.623067,-122.35286699999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Seattle Garden,47.607433,-122.339867,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
The Lang Fountain,47.62405,-122.35215,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Untitled,47.623567,-122.35205,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Waterway 15,47.607167,-122.341967,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
112 Wristwatches,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Codes & Protocol,47.604317,-122.3296,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Codes & Protocol,47.60432,-122.3296,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Codes & Protocol,47.604566999999996,-122.3292,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Common Ground,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Points of View,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Points of View,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Wings,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
112 Wristwatches,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.604317,-122.3296,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.60432,-122.3296,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.604566999999996,-122.3292,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.60475,-122.329917,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Common Ground,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
